Date,Open,High,Low,Close,Adj Close,Volume,Interest_Rate,VIX,Return,Target,MA5,MA20,RSI,Rolling_STD_10,Lag1,Lag2,Lag3,Price_Range,Volume_Z,VIX_Change,VIX_Lag1,Interest_Rate_Change,Interest_Rate_Lag1,Dow_1,Dow_2,Dow_3,Dow_4,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Actual_Target,Model_Prediction,Prediction_Correct,Predicted_Up_Probability,Predicted_Down_Probability
2014-10-13,1905.650024,1912.089966,1874.140015,1874.73999,1874.73999,4352580000,2.2860000133514404,24.639999389648438,-0.01646792974123501,1,1922.6139894,1966.7360046,30.971926393464216,0.012453784921540433,-0.011451012310168207,-0.020661415157819274,0.017461650260492734,37.949951000000056,0.7638032384447563,0.16007531333185532,21.239999771118164,-0.020999908447265625,2.306999921798706,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.60855454,0.39144546
2014-10-14,1877.109985,1898.709961,1871.790039,1877.699951,1877.699951,4812010000,2.2060000896453857,22.790000915527344,0.001578864811007774,0,1911.1339844000001,1960.6720031500001,27.773668305626927,0.012625719416668384,-0.01646792974123501,-0.011451012310168207,-0.020661415157819274,26.919922000000042,1.4569682106411983,-0.07508110876408136,24.639999389648438,-0.07999992370605469,2.2860000133514404,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0.5504114,0.4495886
2014-10-15,1874.180054,1874.180054,1820.660034,1862.48999,1862.48999,6090800000,2.0899999141693115,25.270000457763672,-0.008100314958148558,1,1889.8539794,1953.71800535,29.642010317924843,0.012346212606372227,0.001578864811007774,-0.01646792974123501,-0.011451012310168207,53.52001999999993,2.2756355429670463,0.10881963328692312,22.790000915527344,-0.11600017547607422,2.2060000896453857,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.56929994,0.43070006
2014-10-16,1855.949951,1876.01001,1835.02002,1862.76001,1862.76001,5073150000,2.1530001163482666,25.200000762939453,0.00014497796039147914,1,1876.7639892,1946.2880066000002,24.72960458825159,0.012351728622678184,-0.008100314958148558,0.001578864811007774,-0.01646792974123501,40.989990000000034,0.8046080470066466,-0.002770070975709582,25.270000457763672,0.06300020217895508,2.0899999141693115,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.5433909,0.45660907
2014-10-17,1864.910034,1898.160034,1864.910034,1886.76001,1886.76001,4482120000,2.1989998817443848,21.989999771118164,0.012884107384289356,1,1872.8899902,1940.1060059,32.25755806362673,0.012600309448409524,0.00014497796039147914,-0.008100314958148558,0.001578864811007774,33.25,-0.0500680401740796,-0.1273809878824329,25.200000762939453,0.045999765396118164,2.1530001163482666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.5349482,0.46505177
2014-10-20,1885.619995,1905.030029,1882.300049,1904.01001,1904.01001,3331210000,2.180999994277954,18.56999969482422,0.009142657205247762,1,1878.7439942,1935.5920044499999,37.275434862108426,0.013279199963728141,0.012884107384289356,0.00014497796039147914,-0.008100314958148558,22.72998000000007,-1.585379732726282,-0.1555252438331446,21.989999771118164,-0.017999887466430664,2.1989998817443848,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.546616,0.45338398
2014-10-21,1909.380005,1942.449951,1909.380005,1941.280029,1941.280029,3987090000,2.2079999446868896,16.079999923706055,0.019574486900938215,0,1891.4600097999999,1933.5175048999997,49.12682438094069,0.01427240380140863,0.009142657205247762,0.012884107384289356,0.00014497796039147914,33.06994600000007,-0.7811537628599851,-0.13408722735801504,18.56999969482422,0.026999950408935547,2.180999994277954,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0.5101138,0.48988622
2014-10-22,1941.290039,1949.310059,1926.829956,1927.109985,1927.109985,3761930000,2.2290000915527344,17.8700008392334,-0.007299330229703749,1,1904.3840087999997,1929.9580017,46.754078218169,0.013083951341784935,0.019574486900938215,0.009142657205247762,0.012884107384289356,22.480102999999872,-0.9450691609551777,0.11131846542414614,16.079999923706055,0.021000146865844727,2.2079999446868896,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.62512493,0.37487507
2014-10-23,1931.02002,1961.949951,1931.02002,1950.819946,1950.819946,3789250000,2.2750000953674316,16.530000686645508,0.012303377173358276,1,1921.995996,1929.1994994999998,47.11075284309249,0.011984695129341845,-0.007299330229703749,0.019574486900938215,0.009142657205247762,30.929931000000124,-0.8034409050873942,-0.07498601508993408,17.8700008392334,0.046000003814697266,2.2290000915527344,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.518816,0.481184
2014-10-24,1951.589966,1965.27002,1946.27002,1964.579956,1964.579956,3078380000,2.2730000019073486,16.110000610351562,0.007053449513992227,0,1937.5599852,1928.2859985,49.9608192398348,0.011212704382059983,0.012303377173358276,-0.007299330229703749,0.019574486900938215,19.0,-1.3410337872165827,-0.025408352017387448,16.530000686645508,-0.002000093460083008,2.2750000953674316,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0.5520166,0.44798338
2014-10-27,1962.969971,1964.640015,1951.369995,1961.630005,1961.630005,3538860000,2.256999969482422,16.040000915527344,-0.0015015683077650444,1,1949.0839842,1927.4774963,54.74615010453094,0.009116223194731425,0.007053449513992227,0.012303377173358276,-0.007299330229703749,13.270019999999931,-0.7112478658536002,-0.004345108142282728,16.110000610351562,-0.016000032424926758,2.2730000019073486,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.59591013,0.40408987
2014-10-28,1964.140015,1985.050049,1964.140015,1985.050049,1985.050049,3653260000,2.2839999198913574,14.390000343322754,0.011939073087332774,0,1957.8379882000002,1928.1154968000003,53.00238448279407,0.009323837167380349,-0.0015015683077650444,0.007053449513992227,0.012303377173358276,20.910033999999996,-0.46830363754053755,-0.10286786022607552,16.040000915527344,0.026999950408935547,2.256999969482422,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0.54327184,0.45672816
2014-10-29,1983.290039,1991.400024,1969.040039,1982.300049,1982.300049,3740350000,2.322999954223633,15.149999618530273,-0.0013853554984093464,1,1968.8760009999999,1929.9224975500001,61.698192302846785,0.008424855425490535,0.011939073087332774,-0.0015015683077650444,0.007053449513992227,22.35998500000005,-0.18065437924017935,0.05281440285442196,14.390000343322754,0.03900003433227539,2.2839999198913574,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.57361424,0.42638576
2014-10-30,1979.48999,1999.400024,1974.75,1994.650024,1994.650024,3586150000,2.305000066757202,14.520000457763672,0.006230123944268806,1,1977.6420166,1932.3464965500002,69.98555824725356,0.008147233959766093,-0.0013853554984093464,0.011939073087332774,-0.0015015683077650444,24.65002400000003,-0.28929937616732593,-0.04158410406796553,15.149999618530273,-0.017999887466430664,2.322999954223633,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0.53278524,0.46721476
2014-10-31,2001.199951,2018.189941,2001.199951,2018.050049,2018.050049,4292290000,2.3350000381469727,14.029999732971191,0.011731393837739246,0,1988.3360352,1934.8539978000001,83.56679591247988,0.008060763294396778,0.006230123944268806,-0.0013853554984093464,0.011939073087332774,16.989990000000034,1.8452134734197672,-0.033746605326756884,14.520000457763672,0.029999971389770508,2.305000066757202,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0.49682423,0.50317574
2014-11-03,2018.209961,2024.459961,2013.680054,2017.810059,2017.810059,3555440000,2.3480000495910645,14.729999542236328,-0.00011892172848682048,0,1999.572046,1937.5035034500002,83.24083226571764,0.008287854390205613,0.011731393837739246,0.006230123944268806,-0.0013853554984093464,10.779907000000094,-0.4530105362268933,0.04989307359857631,14.029999732971191,0.013000011444091797,2.3350000381469727,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0.52799547,0.47200453
2014-11-04,2015.810059,2015.97998,2001.01001,2012.099976,2012.099976,3956260000,2.3420000076293945,14.890000343322754,-0.0028298416763913314,1,2004.9820314,1941.35350345,87.1701603241761,0.0071110185093090465,-0.00011892172848682048,0.011731393837739246,0.006230123944268806,14.969970000000103,0.8357217484287444,0.010862240737187001,14.729999542236328,-0.006000041961669922,2.3480000495910645,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.49907112,0.5009289
2014-11-05,2015.290039,2023.77002,2014.420044,2023.569946,2023.569946,3766590000,2.3499999046325684,14.170000076293945,0.005700497061185805,1,2013.2360108,1944.0875,87.84652424123443,0.005995351528686719,-0.0028298416763913314,-0.00011892172848682048,0.011731393837739246,9.34997599999997,0.22692389555802497,-0.04835461722146195,14.890000343322754,0.007999897003173828,2.3420000076293945,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.5094949,0.4905051
2014-11-06,2023.329956,2031.609985,2015.859985,2031.209961,2031.209961,3669770000,2.375,13.670000076293945,0.003775513179122836,1,2020.5479981999997,1949.2375,86.83254804206396,0.005404613851166584,0.005700497061185805,-0.0028298416763913314,-0.00011892172848682048,15.75,-0.04493607295613936,-0.035285814912343394,14.170000076293945,0.02500009536743164,2.3499999046325684,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.5372026,0.4627974
2014-11-07,2032.359985,2034.26001,2025.069946,2031.920044,2031.920044,3704280000,2.312000036239624,13.119999885559082,0.0003495862139482053,1,2023.3219972,1955.5270019500003,85.61958031006041,0.005407744987988515,0.003775513179122836,0.005700497061185805,-0.0028298416763913314,9.190063999999893,-0.18516831777035062,-0.04023410297478014,13.670000076293945,-0.06299996376037598,2.375,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.5091505,0.4908495
2014-11-10,2032.01001,2038.699951,2030.170044,2038.26001,2038.26001,3284940000,2.3589999675750732,12.670000076293945,0.0031201847822315276,1,2027.4119874,1963.7030029500002,82.62680145784032,0.005133889942795087,0.0003495862139482053,0.003775513179122836,0.005700497061185805,8.529907000000094,-1.6512989778385423,-0.03429876624926209,13.119999885559082,0.04699993133544922,2.312000036239624,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.55450225,0.44549775
2014-11-11,2038.199951,2041.280029,2035.280029,2039.680054,2039.680054,2958320000,2.359999895095825,12.920000076293945,0.0006966942357859995,0,2032.9280030000002,1971.8020081,91.42561715759763,0.004334744771902948,0.0031201847822315276,0.0003495862139482053,0.003775513179122836,6.0,-1.9338773966645952,0.019731649447087163,12.670000076293945,0.0009999275207519531,2.3589999675750732,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0.47316298,0.526837
2014-11-12,2037.75,2040.329956,2031.949951,2038.25,2038.25,3246650000,2.3589999675750732,13.020000457763672,-0.0007011168232956555,1,2035.8640138000003,1980.5900085999997,88.4848544606089,0.004267497657163378,0.0006966942357859995,0.0031201847822315276,0.0003495862139482053,8.380004999999983,-0.9396293849096848,0.007739967560310701,12.920000076293945,-0.0009999275207519531,2.359999895095825,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.5004766,0.4995234
2014-11-13,2039.209961,2046.180054,2030.439941,2039.329956,2039.329956,3455270000,2.3469998836517334,13.789999961853027,0.0005298447197350509,1,2037.4880128,1989.4185059,87.0378973549501,0.004136424233722858,-0.0007011168232956555,0.0006966942357859995,0.0031201847822315276,15.740112999999837,-0.35083709086689435,0.059139744778596626,13.020000457763672,-0.012000083923339844,2.3589999675750732,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.53215784,0.46784216
2014-11-14,2039.73999,2042.219971,2035.199951,2039.819946,2039.819946,3227130000,2.319999933242798,13.3100004196167,0.0002402700938897162,1,2039.0679931999998,1997.0715027,89.7104043318554,0.002457684014179568,0.0005298447197350509,-0.0007011168232956555,0.0006966942357859995,7.020019999999931,-0.8407452874678019,-0.034807798663099354,13.789999961853027,-0.026999950408935547,2.3469998836517334,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.5217977,0.47820228
2014-11-17,2038.290039,2043.069946,2034.459961,2041.319946,2041.319946,3152890000,2.3399999141693115,13.989999771118164,0.0007353590217320516,1,2039.6799803999997,2003.9369995000002,86.7632209428152,0.00242616872571644,0.0002402700938897162,0.0005298447197350509,-0.0007011168232956555,8.609985000000052,-0.9062924485066958,0.05108935612798793,13.3100004196167,0.019999980926513672,2.319999933242798,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.491318,0.508682
2014-11-18,2041.47998,2056.080078,2041.47998,2051.800049,2051.800049,3416190000,2.322000026702881,13.859999656677246,0.005133983538707865,0,2042.1039794,2009.4630005,91.2412713590919,0.0022725670058191838,0.0007353590217320516,0.0002402700938897162,0.0005298447197350509,14.600097999999889,0.1062491725651367,-0.009292360011992185,13.989999771118164,-0.017999887466430664,2.3399999141693115,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0.5063686,0.49363142
2014-11-19,2051.159912,2052.139893,2040.369995,2048.719971,2048.719971,3390850000,2.3510000705718994,13.960000038146973,-0.0015011589465070418,1,2044.1979736,2015.5434998,86.05126656484659,0.002088469241275735,0.005133983538707865,0.0007353590217320516,0.0002402700938897162,11.769898000000012,0.17653709073863408,0.007215034916797425,13.859999656677246,0.029000043869018555,2.322000026702881,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.4842342,0.5157658
2014-11-20,2045.869995,2053.840088,2040.48999,2052.75,2052.75,3128290000,2.3350000381469727,13.579999923706055,0.0019670960682991456,1,2046.8819824000002,2020.6400025000003,81.19356866454012,0.001915451813111992,-0.0015011589465070418,0.005133983538707865,0.0007353590217320516,13.350097999999889,-0.8127339475001688,-0.02722063849588341,13.960000038146973,-0.016000032424926758,2.3510000705718994,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.5117997,0.4882003
2014-11-21,2057.459961,2071.459961,2056.75,2063.5,2063.5,3916420000,2.315000057220459,12.899999618530273,0.0052368773596394025,1,2051.6179932,2025.5860047,84.54535360160028,0.0022998128832025016,0.0019670960682991456,-0.0015011589465070418,0.005133983538707865,14.709961000000021,2.3208660646264767,-0.05007366045626649,13.579999923706055,-0.019999980926513672,2.3350000381469727,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0.51781505,0.48218495
2014-11-24,2065.070068,2070.169922,2065.070068,2069.409912,2069.409912,3128060000,2.309999942779541,12.619999885559082,0.002864023261448967,0,2057.2359864,2030.97500005,93.20048484702309,0.0022816835566990858,0.0052368773596394025,0.0019670960682991456,-0.0015011589465070418,5.09985400000005,-0.656735605399749,-0.021705406298538565,12.899999618530273,-0.005000114440917969,2.315000057220459,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0.47388756,0.52611244
2014-11-25,2070.149902,2074.209961,2064.75,2067.030029,2067.030029,3392940000,2.259999990463257,12.25,-0.0011500297675195448,1,2060.2819824,2035.0739990499999,87.96296052036101,0.002425915586807128,0.002864023261448967,0.0052368773596394025,0.0019670960682991456,9.459961000000021,0.20087177676594914,-0.029318533194478746,12.619999885559082,-0.04999995231628418,2.309999942779541,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.4914238,0.5085762
2014-11-26,2067.360107,2073.290039,2066.620117,2072.830078,2072.830078,2745260000,2.2339999675750732,12.069999694824219,0.00280598197347226,0,2065.1040038,2039.6005005,87.56318281971352,0.002351123341015444,-0.0011500297675195448,0.002864023261448967,0.0052368773596394025,6.669922000000042,-1.8135363642889868,-0.014693902463329134,12.25,-0.026000022888183594,2.259999990463257,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0.53330857,0.46669143
2014-11-28,2074.780029,2075.76001,2065.060059,2067.560059,2067.560059,2504640000,2.194000005722046,13.329999923706055,-0.0025424269243935482,0,2068.0660156,2043.24600225,79.71978457734956,0.002694653625991278,0.00280598197347226,-0.0011500297675195448,0.002864023261448967,10.699951000000056,-1.8046557099094167,0.10439107379780155,12.069999694824219,-0.039999961853027344,2.2339999675750732,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0.54867345,0.45132655
2014-12-01,2065.780029,2065.780029,2049.570068,2053.439941,2053.439941,4159010000,2.2179999351501465,14.15999984741211,-0.0068293629191256144,1,2066.0540038,2045.0154968499999,61.20451604574459,0.0037480800122983112,-0.0025424269243935482,0.00280598197347226,-0.0011500297675195448,16.20996100000002,1.763195018942156,0.06226556102449665,13.329999923706055,0.023999929428100586,2.194000005722046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,1,0.5640869,0.4359131
2014-12-02,2053.77002,2068.77002,2053.77002,2066.550049,2066.550049,3686650000,2.2850000858306885,12.850000381469727,0.006384461380261053,1,2065.4820312,2047.45249635,66.91419731405023,0.0041615903979949345,-0.0068293629191256144,-0.0025424269243935482,0.00280598197347226,15.0,0.6758619254126678,-0.09251408757478197,14.15999984741211,0.06700015068054199,2.2179999351501465,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,1,0.5530507,0.4469493
2014-12-03,2067.449951,2076.280029,2066.649902,2074.330078,2074.330078,3612680000,2.2869999408721924,12.5,0.0037647425978213356,0,2066.9420410000002,2050.56400145,71.03052153925276,0.004039869079995299,0.006384461380261053,-0.0068293629191256144,-0.0025424269243935482,9.630126999999902,0.4831253925841858,-0.027237382963384404,12.850000381469727,0.0019998550415039062,2.2850000858306885,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0.52965605,0.47034395
2014-12-04,2073.639893,2077.340088,2062.340088,2071.919922,2071.919922,3408340000,2.256999969482422,12.380000114440918,-0.0011618960866265349,1,2066.7600098,2052.9815002500004,68.70611219495841,0.0040169571391073374,0.0037647425978213356,0.006384461380261053,-0.0068293629191256144,15.0,0.07869199408016837,-0.009599990844726514,12.5,-0.029999971389770508,2.2869999408721924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,1,1,0.59779966,0.40220034
2014-12-05,2072.780029,2079.469971,2070.810059,2075.370117,2075.370117,3419620000,2.306999921798706,11.890000343322754,0.0016652163837824752,0,2068.3220214000003,2055.1895080500003,69.73459698244312,0.004011130325399017,-0.0011618960866265349,0.0037647425978213356,0.006384461380261053,8.659912000000077,0.044271442034184615,-0.03957994883591265,12.380000114440918,0.04999995231628418,2.256999969482422,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0.5574816,0.4425184
